t0,t1,variable,flag,comment,URL_graphic
2014-12-31T00:00:00+00:00,2015-07-19T00:00:00+00:00,DepthPressureTransducer_Cor(m),CHECKME,manually flagged by bav,https://github.com/GEUS-PROMICE/AWS-data/blob/main/flags/graphics/KAN_M_dpt_1.png
